genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Akkermansia_muciniphila,Akkermansia_muciniphila,1706143,1706439,297,MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE,MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE,1209,1706143,1707351,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1877641,1878105,465,MEG_4211|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|NORBD,MEG_4211|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|NORBD,1401,1871523,1872923,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1878191,1878514,324,MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,MEG_11236|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,645,1873009,1873653,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1895571,1896086,516,MEG_3003|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_3003|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,347,1890710,1891056,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1931946,1932770,825,MEG_3256|Biocides|Acid_resistance|Acid_resistance_protein|HEFA,MEG_3256|Biocides|Acid_resistance|Acid_resistance_protein|HEFA,1434,1926916,1928349,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1941957,1942340,384,MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,945,1937536,1938480,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,1950932,1953651,2720,MEG_1157|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1157|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,393,1947072,1947464,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2037480,2038325,846,MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2031293,2032132,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2048199,2049101,903,MEG_8658|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,MEG_8658|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,657,2042006,2042662,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2049900,2051968,2069,MEG_1123|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1123|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,2043461,2043913,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2054140,2054760,621,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,366,2046085,2046450,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2111526,2112152,627,MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,2103216,2103491,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2153186,2154136,951,MEG_1727|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBB,MEG_1727|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBB,1032,2144525,2145556,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2244028,2245068,1041,MEG_11254|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_11254|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,2235448,2235684,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2245155,2247004,1850,MEG_1729|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD,MEG_1729|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD,1050,2235771,2236820,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2247187,2247960,774,MEG_3257|Biocides|Acid_resistance|Acid_resistance_protein|HEFC,MEG_3257|Biocides|Acid_resistance|Acid_resistance_protein|HEFC,3087,2237003,2240089,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2260335,2260901,567,MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,2252464,2254383,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2288131,2288544,414,MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3153,2281613,2284765,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2288650,2289084,435,MEG_4321|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,MEG_4321|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,1968,2284871,2286838,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2300447,2301637,1191,MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,2436,2298201,2300636,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2318451,2318612,162,MEG_1171|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,MEG_1171|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,354,2317450,2317803,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2489311,2490707,1397,MEG_6479|Drugs|betalactams|Class_A_betalactamases|SHV,MEG_6479|Drugs|betalactams|Class_A_betalactamases|SHV,861,2488502,2489362,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2491077,2491901,825,MEG_8259|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,MEG_8259|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,1458,2489732,2491189,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2492269,2492997,729,MEG_1706|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,MEG_1706|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,1377,2491557,2492933,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2493360,2496473,3114,MEG_6995|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET42,MEG_6995|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET42,1287,2493296,2494582,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2496498,2497655,1158,MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,627,2494607,2495233,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2497994,2498521,528,MEG_11507|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_11507|Drugs|MLS|23S_rRNA_methyltransferases|ERM,738,2495572,2496309,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2500147,2500479,333,MEG_2557|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2557|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,2497935,2498171,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2500583,2500921,339,MEG_5905|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5905|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,2498275,2498919,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2506224,2506649,426,MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM,MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM,1536,2504222,2505757,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2506662,2507951,1290,MEG_7341|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,MEG_7341|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,1032,2505770,2506801,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2508005,2508358,354,MEG_8247|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,MEG_8247|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,1164,2506855,2508018,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2517745,2519244,1500,MEG_1741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,MEG_1741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,1479,2517405,2518883,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2537865,2538296,432,MEG_7569|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,MEG_7569|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD,609,2537504,2538112,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2538302,2543217,4916,MEG_4218|Metals|Nickel_resistance|Nickel_RND_efflux_pumps|NRSA,MEG_4218|Metals|Nickel_resistance|Nickel_RND_efflux_pumps|NRSA,3165,2538118,2541282,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2548235,2550433,2199,MEG_4165|Metals|Cobalt_resistance|Cobalt_transporting_ATPase|NHLF,MEG_4165|Metals|Cobalt_resistance|Cobalt_transporting_ATPase|NHLF,1059,2546300,2547358,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2670133,2670765,633,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,2667058,2668317,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2717755,2718180,426,MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,1536,2715307,2716842,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2738745,2741849,3105,MEG_6034|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,MEG_6034|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,657,2737407,2738063,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2741861,2743018,1158,MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,861,2738075,2738935,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2743417,2744079,663,MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,969,2739334,2740302,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2771081,2771395,315,MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,457,2767304,2767760,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2941726,2942490,765,MEG_80|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_80|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,441,2938091,2938531,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2954085,2954906,822,MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3,MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3,1044,2950126,2951169,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2974893,2975690,798,MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,525,2971156,2971680,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2979966,2980107,142,MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,771,2975956,2976726,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,2988540,2988932,393,MEG_8662|Drugs|Metronidazole|rdxA_nitroimidazole_reductase|RDXA,MEG_8662|Drugs|Metronidazole|rdxA_nitroimidazole_reductase|RDXA,633,2985159,2985791,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3021845,3023337,1493,MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,534,3018704,3019237,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3119394,3120104,711,MEG_7414|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,MEG_7414|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,972,3115294,3116265,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3291827,3292855,1029,MEG_3806|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,MEG_3806|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1218,3287988,3289205,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3331071,3331232,162,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,967,3327421,3328387,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3332403,3332569,167,MEG_6084|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|ROSB,MEG_6084|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|ROSB,1692,3329558,3331249,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3347935,3349473,1539,MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,3346615,3347088,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3349490,3350662,1173,MEG_7615|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,MEG_7615|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,510,3347105,3347614,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3350789,3351319,531,MEG_7778|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7778|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,3347741,3348880,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3412029,3412712,684,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,399,3409590,3409988,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3550209,3550685,477,MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,3547485,3548324,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3571371,3574484,3114,MEG_9902|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_9902|Drugs|betalactams|Class_D_betalactamases|OXA,789,3569010,3569798,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3605883,3607187,1305,MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,792,3601197,3601988,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3642583,3643821,1239,MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,246,3637384,3637629,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3667322,3670915,3594,MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,645,3661130,3661774,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3670920,3671534,615,MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,627,3661779,3662405,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3671950,3674651,2702,MEG_4186|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,MEG_4186|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,455,3662821,3663275,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3788449,3789417,969,MEG_6002|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_6002|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,644,3777073,3777716,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3844018,3844261,244,MEG_2666|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,MEG_2666|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,489,3832317,3832805,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3844558,3844781,224,MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,768,3833102,3833869,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3847873,3849516,1644,MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX,MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX,447,3836961,3837407,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3876614,3877804,1191,MEG_1127|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1127|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,3864505,3864957,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3969076,3969414,339,MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,MEG_7074|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,1196,3956229,3957424,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3969633,3970457,825,MEG_2878|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABV,MEG_2878|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABV,900,3957643,3958542,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3970578,3970850,273,MEG_5655|Drugs|betalactams|Class_C_betalactamases|PDC,MEG_5655|Drugs|betalactams|Class_C_betalactamases|PDC,1194,3958663,3959856,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3992573,3994695,2123,MEG_1467|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|BLTR,MEG_1467|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|BLTR,822,3981579,3982400,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,3996108,4003555,7448,MEG_1487|Metals|Cadmium_resistance|Cadmium_resistance_regulator|CADR,MEG_1487|Metals|Cadmium_resistance|Cadmium_resistance_regulator|CADR,444,3983813,3984256,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4015959,4017811,1853,MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,495,3996660,3997154,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4057957,4059123,1167,MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,1275,4037300,4038574,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4097913,4099318,1406,MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,351,4077364,4077714,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4115545,4116195,651,MEG_7787|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMED,MEG_7787|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMED,3123,4093941,4097063,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4122329,4122502,174,MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,4103197,4104411,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4132357,4132584,228,MEG_1758|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1758|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1257,4114266,4115522,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4197528,4198274,747,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,840,4180466,4181305,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4212595,4214132,1538,MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,621,4195626,4196246,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4214211,4215143,933,MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,642,4196325,4196966,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4250540,4251106,567,MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,333,4232363,4232695,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4411964,4413337,1374,MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,366,4393553,4393918,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4420835,4421416,582,MEG_1775|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLB,MEG_1775|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLB,1266,4401416,4402681,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4483326,4484007,682,MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM,MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM,906,4464591,4465496,+
Escherichia_coli_JM109,E.coli.JM109.final.genome,4485143,4485478,336,MEG_2136|Metals|Copper_resistance|Copper_resistance_regulator|CSOR,MEG_2136|Metals|Copper_resistance|Copper_resistance_regulator|CSOR,306,4466632,4466937,+
Escherichia_coli_b2207,E.coli.b2207.final.plasmid,13158,16607,3450,MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,648,13158,13805,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,60261,61370,1110,MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,747,60261,61007,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,74333,75490,1158,MEG_2048|Metals|Copper_resistance|Copper_resistance_protein|COPC,MEG_2048|Metals|Copper_resistance|Copper_resistance_protein|COPC,381,73970,74350,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,149857,151602,1746,MEG_8808|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_8808|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,148717,150333,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,171642,174791,3150,MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,1041,170373,171413,+
Escherichia_coli_b2207,E.coli.b2207.final.genome,174814,176007,1194,MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,627,171436,172062,+
