SNP_accession,S021_rd100m_R01_100bp_97ani_V4Full,S022_rd100m_R02_100bp_97ani_V4Full,S023_rd100m_R03_100bp_97ani_V4Full,S024_rd100m_R04_100bp_97ani_V4Full,S025_rd100m_R05_100bp_97ani_V4Full,S026_rd100m_R06_100bp_97ani_V4Full,S027_rd100m_R07_100bp_97ani_V4Full,S028_rd100m_R08_100bp_97ani_V4Full,S029_rd100m_R09_100bp_97ani_V4Full,S030_rd100m_R10_100bp_97ani_V4Full
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3851|MERB-3851_G_133_C,0,8,2,2,2,0,0,0,0,0
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3851|MERB-3851_G_300_T,0,0,0,0,0,0,1,1,0,2
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3851|MERB-3851_A_530_T,2,6,1,2,2,0,0,0,0,0
MEG_3851|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3851|MERB-3851_G_571_A,0,0,2,2,0,0,0,0,0,0
MEG_3852|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3852|MERB-3852_A_40_C,2,3,0,0,0,0,0,0,0,0
MEG_3852|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3852|MERB-3852_G_81_C,0,0,0,0,0,0,2,5,1,0
MEG_3852|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3852|MERB-3852_A_147_C,5,7,0,0,0,0,0,0,0,0
MEG_3852|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3852|MERB-3852_A_548_G,4,5,0,2,0,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_A_52_C,4,1,0,1,1,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_T_79_G,0,0,1,2,1,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_G_93_C,0,0,0,0,0,1,2,5,2,1
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_T_97_A,0,0,1,2,1,0,0,1,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_G_133_C,0,3,2,0,2,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_A_159_C,3,0,0,3,1,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_G_423_T,6,1,0,1,1,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_A_530_T,0,2,3,1,2,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_G_571_A,0,0,2,0,2,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_T_594_G,0,0,2,0,2,0,0,0,0,0
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3853|MERB-3853_T_646_A,0,0,2,0,2,0,0,0,0,0
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3854|MERB-3854_T_117_A,0,0,0,0,0,0,6,8,0,0
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3854|MERB-3854_G_322_C,0,0,0,0,0,1,2,3,1,0
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3854|MERB-3854_T_373_A,0,0,0,0,0,1,3,4,1,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_A_38_T,3,0,0,0,3,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_A_139_T,2,0,0,1,6,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_A_291_G,0,0,0,1,3,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_T_300_G,1,0,0,1,3,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_T_309_A,2,0,0,0,2,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_C_331_G,3,0,0,0,2,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_G_388_T,2,0,0,0,3,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_A_626_G,1,0,0,0,3,0,0,0,0,0
MEG_3855|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3855|MERB-3855_T_633_C,1,0,0,0,3,0,0,0,0,0
MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3856|MERB-3856_A_515_T,4,0,0,4,1,0,0,0,0,0
MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB|MEG_3856|MERB-3856_G_548_A,4,0,0,4,0,0,0,0,0,0
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_c_102_A,0,0,0,0,0,0,0,0,4,5
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_c_104_A,0,0,0,0,0,0,0,0,4,3
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_t_124_G,0,0,0,0,0,0,0,0,4,3
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_c_197_G,0,0,0,0,0,0,0,0,5,2
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_c_217_T,0,0,0,0,0,0,0,0,4,2
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_t_266_C,0,0,0,0,0,0,0,0,4,3
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_t_344_C,0,0,0,0,0,1,0,0,2,1
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3857|MERC-3857_c_357_T,0,0,0,0,0,1,0,0,2,1
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_G_34_T,3,7,0,1,1,0,0,0,0,0
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_A_39_C,0,0,0,0,0,3,0,0,1,4
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_G_77_A,0,0,0,0,0,4,0,2,1,6
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_G_118_C,0,0,0,0,0,3,0,3,1,5
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_C_177_T,0,0,0,0,0,1,0,2,0,3
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_G_181_C,0,0,0,0,0,1,0,2,0,3
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_T_187_A,3,4,1,0,3,0,0,0,0,0
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_T_295_G,0,0,0,0,0,1,1,1,0,3
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_C_303_G,0,0,0,0,0,2,1,1,0,3
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC|MEG_3859|MERC-3859_T_350_C,0,0,0,0,0,2,1,1,1,2
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3861|MERD-3861_A_46_C,1,0,3,0,0,0,0,0,0,0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3862|MERD-3862_A_46_C,0,1,4,0,0,0,0,0,0,0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3862|MERD-3862_G_310_T,2,0,4,0,0,0,0,0,0,0
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_A_65_G,0,0,0,0,0,0,2,2,2,1
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_A_93_T,0,0,0,0,0,0,2,3,2,1
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_G_101_T,0,4,0,0,0,0,0,0,0,0
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_G_108_C,0,4,0,0,0,0,0,0,0,0
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_T_158_C,2,2,0,0,1,0,0,0,0,0
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_G_213_C,3,2,0,0,1,0,0,0,0,0
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD|MEG_3864|MERD-3864_A_344_C,0,0,0,0,0,0,0,2,4,1
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3867|MERE-3867_A_43_C,0,0,0,0,0,1,0,1,0,3
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3867|MERE-3867_C_91_G,0,0,0,0,0,2,0,3,1,5
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3867|MERE-3867_A_126_G,0,0,0,0,0,2,0,3,1,5
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3868|MERE-3868_C_80_T,3,1,0,1,0,0,0,0,0,0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3868|MERE-3868_C_107_T,0,0,0,0,0,0,4,1,0,1
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3868|MERE-3868_T_116_G,4,1,0,1,0,0,0,0,0,0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE|MEG_3868|MERE-3868_G_181_A,3,1,0,0,0,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_A_13_T,3,1,1,0,1,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_G_109_T,0,0,0,0,0,5,12,1,2,5
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_G_167_C,0,0,0,0,0,5,9,1,3,5
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_A_170_G,5,9,8,2,0,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_A_251_G,8,6,3,1,0,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_C_412_T,5,6,2,2,0,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_G_471_C,5,5,1,2,0,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_G_532_T,7,7,3,1,2,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_C_551_G,8,6,3,1,3,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_C_554_G,8,6,3,1,3,0,0,0,0,0
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG|MEG_3871|MERG-3871_C_647_A,0,0,0,0,0,2,6,1,0,0
MEG_3872|Metals|Mercury_resistance|Mercury_resistance_protein|MERH|MEG_3872|MERH-3872_C_177_G,0,0,0,0,0,0,0,30,4,0
MEG_3872|Metals|Mercury_resistance|Mercury_resistance_protein|MERH|MEG_3872|MERH-3872_T_284_C,0,0,0,0,0,0,0,29,1,0
MEG_3872|Metals|Mercury_resistance|Mercury_resistance_protein|MERH|MEG_3872|MERH-3872_G_434_T,0,0,0,0,0,1,1,45,2,0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3873|MERP-3873_G_146_A,5,0,0,1,0,0,0,0,0,0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3874|MERP-3874_C_96_G,0,0,0,0,0,1,0,0,3,0
MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3875|MERP-3875_G_63_T,1,2,2,0,2,0,0,0,0,0
MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3875|MERP-3875_A_156_T,3,2,0,0,0,0,0,0,0,0
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_T_117_A,0,0,0,0,0,0,0,4,5,6
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_C_119_A,0,0,0,0,0,0,0,4,5,6
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_G_157_C,0,0,0,0,0,0,0,5,6,5
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_G_184_T,3,4,2,1,0,0,0,0,0,0
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_A_257_C,0,0,0,0,0,0,0,4,2,3
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_A_267_G,0,0,0,0,0,0,0,4,2,3
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3876|MERP-3876_A_285_C,0,0,0,0,0,0,0,4,1,3
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_C_21_G,0,0,0,0,0,0,1,6,0,0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_C_30_G,0,0,0,0,0,0,1,7,0,0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_T_52_G,1,4,0,0,0,0,0,0,0,0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_A_124_C,0,0,0,0,0,0,2,11,1,0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_T_169_C,1,3,0,0,0,0,0,0,0,0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3877|MERP-3877_G_202_A,0,0,0,0,0,0,1,7,1,0
MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3878|MERP-3878_G_52_A,3,0,0,0,2,0,0,0,0,0
MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3878|MERP-3878_C_74_G,4,0,0,0,2,0,0,0,0,0
MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP|MEG_3878|MERP-3878_T_332_C,3,0,0,0,3,0,0,0,0,0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_G_16_A,0,0,0,0,0,0,2,8,0,2
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_C_107_T,2,1,0,0,2,0,0,0,0,0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_T_150_G,0,0,0,0,0,0,1,6,0,1
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_G_160_A,0,1,1,0,2,0,0,0,0,0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_G_357_T,0,0,0,0,0,0,0,6,0,5
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3880|MERR-3880_C_379_G,0,0,3,0,1,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_26_T,0,0,0,0,0,2,7,1,0,9
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_54_A,0,0,0,0,0,3,10,2,1,10
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_A_68_C,0,0,0,0,0,3,13,3,1,11
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_A_82_C,1,3,1,1,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_T_83_G,1,3,1,1,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_A_154_T,2,1,2,0,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_160_A,2,1,2,0,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_A_166_C,2,1,1,0,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_A_239_T,0,0,0,0,0,1,6,1,0,5
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_251_A,2,2,1,2,0,0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_258_A,0,0,0,0,0,1,6,1,0,5
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_C_279_T,0,0,0,0,0,1,5,1,0,4
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_G_282_A,0,0,0,0,0,1,5,1,0,4
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3881|MERR-3881_G_357_A,0,0,0,0,0,1,8,1,0,3
MEG_3882|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3882|MERR-3882_G_236_A,0,0,0,0,0,2,1,0,0,2
MEG_3882|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3882|MERR-3882_T_341_C,0,0,0,0,0,2,2,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_C_100_G,7,0,0,0,1,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_A_149_G,7,0,0,0,0,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_C_176_G,6,1,0,0,0,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_G_257_A,3,2,0,1,0,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_C_285_A,3,1,1,1,0,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_C_347_G,2,1,1,1,1,0,0,0,0,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3883|MERR-3883_C_348_G,2,1,1,1,1,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_A_17_T,2,2,1,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_T_37_C,2,3,1,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_G_134_C,0,4,2,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_A_281_G,0,3,2,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_T_349_A,1,4,2,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR|MEG_3884|MERR-3884_T_351_C,1,4,3,0,0,0,0,0,0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3885|MERR1-3885_G_98_C,0,0,0,0,0,0,0,0,2,2
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3885|MERR1-3885_A_149_T,2,0,2,0,0,0,0,0,0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3885|MERR1-3885_A_186_G,3,0,2,0,0,0,0,0,0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3885|MERR1-3885_A_266_G,4,0,1,0,0,0,0,0,0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3885|MERR1-3885_A_312_C,0,0,0,0,0,1,2,1,0,1
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3886|MERR1-3886_G_114_T,0,0,0,0,0,0,9,22,0,4
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1|MEG_3886|MERR1-3886_G_202_C,0,0,0,0,0,0,3,16,0,2
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3887|MERR2-3887_G_53_T,0,0,0,0,0,1,5,29,0,9
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3887|MERR2-3887_G_96_C,0,0,0,0,0,1,6,34,0,12
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3887|MERR2-3887_A_274_C,0,5,0,1,0,0,0,0,0,0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3887|MERR2-3887_G_342_A,0,9,1,2,0,0,0,0,0,0
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3888|MERR2-3888_C_259_A,0,0,3,0,3,0,0,0,0,0
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3888|MERR2-3888_A_274_C,0,0,2,0,3,0,0,0,0,0
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3888|MERR2-3888_A_275_G,0,0,2,0,4,0,0,0,0,0
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2|MEG_3888|MERR2-3888_G_375_C,0,1,1,0,4,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_A_16_T,0,2,0,0,2,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_T_24_A,0,2,1,0,2,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_T_35_A,0,4,1,0,4,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_G_43_A,0,6,1,0,4,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_G_156_C,0,11,5,3,3,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_A_195_T,0,8,5,4,4,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_A_207_C,0,7,5,3,3,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_A_321_G,0,11,2,0,3,0,0,0,0,0
MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3890|MERT-3890_G_518_A,0,16,7,0,4,0,0,0,0,0
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3892|MERT-3892_G_60_A,0,0,0,0,0,0,2,10,0,3
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3892|MERT-3892_G_205_C,0,0,0,0,0,1,0,4,0,3
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3892|MERT-3892_G_221_C,0,0,0,0,0,1,0,2,0,2
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3893|MERT-3893_G_45_T,0,0,0,0,0,0,0,3,1,1
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3893|MERT-3893_C_173_T,0,0,0,0,0,0,0,3,0,2
MEG_3894|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3894|MERT-3894_C_75_T,0,0,0,0,0,1,4,1,1,1
MEG_3894|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3894|MERT-3894_G_103_A,0,0,0,0,0,1,4,1,1,1
MEG_3894|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3894|MERT-3894_G_119_T,0,12,0,1,0,0,0,0,0,0
MEG_3894|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3894|MERT-3894_T_175_G,0,0,0,0,0,0,5,0,0,0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_G_20_T,0,0,0,0,0,0,2,2,0,0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_T_117_A,0,0,0,0,0,0,6,6,0,0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_G_180_T,5,0,3,0,0,0,0,0,0,0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_T_244_C,0,0,0,0,0,0,6,2,0,1
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_T_252_G,4,0,1,0,0,0,0,0,0,0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_G_276_A,0,0,0,0,0,0,5,3,0,1
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3896|MERT-3896_T_341_C,0,0,0,0,0,0,1,3,0,0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3897|MERT-3897_T_57_C,0,0,0,0,0,2,1,1,3,0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT|MEG_3897|MERT-3897_T_73_A,0,0,0,0,0,3,1,1,4,0
