SNP_accession,S011_rd050m_R01_100bp_97ani_V4Full,S012_rd050m_R02_100bp_97ani_V4Full,S013_rd050m_R03_100bp_97ani_V4Full,S014_rd050m_R04_100bp_97ani_V4Full,S015_rd050m_R05_100bp_97ani_V4Full,S016_rd050m_R06_100bp_97ani_V4Full,S017_rd050m_R07_100bp_97ani_V4Full,S018_rd050m_R08_100bp_97ani_V4Full,S019_rd050m_R09_100bp_97ani_V4Full,S020_rd050m_R10_100bp_97ani_V4Full
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|MEG_5363|PARC-5363_C_1404_T,0,1,6,1,5,4,1,2,1,2
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|MEG_5363|PARC-5363_T_1599_C,0,2,1,0,2,2,0,0,0,1
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|MEG_5363|PARC-5363_G_1638_A,0,0,0,0,1,1,0,0,0,2
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|MEG_5363|PARC-5363_G_1641_A,0,0,0,0,1,1,0,0,0,2
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|MEG_5363|PARC-5363_T_1908_C,0,1,0,0,0,0,0,2,0,2
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_285_T,18,23,1,8,4,7,2,33,11,6
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_360_G,30,27,3,10,7,5,3,43,8,4
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_T_678_C,26,34,5,13,10,6,4,51,13,9
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_729_T,23,30,6,9,14,8,3,43,19,9
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_G_882_A,37,60,6,15,9,9,5,54,11,4
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_975_T,12,24,3,9,7,4,4,28,8,3
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_T_1014_C,5,17,1,2,5,4,2,15,2,2
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1020_T,6,14,1,2,4,2,1,16,4,1
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_1032_G,6,18,1,5,3,2,0,18,2,0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_T_1041_C,6,18,1,5,3,2,1,23,3,0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_T_1176_C,20,28,8,10,8,4,2,44,19,6
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1182_T,20,28,8,9,8,4,2,43,18,6
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_1248_C,12,15,4,4,2,3,1,29,10,3
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1282_T,5,10,2,2,2,2,0,17,4,2
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1314_T,1,4,1,1,0,1,0,7,1,1
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_1341_G,1,1,0,0,1,0,0,1,1,1
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1344_T,1,2,1,0,1,1,0,3,2,1
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_G_1443_A,30,30,4,10,11,9,1,36,22,5
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_A_1620_T,32,29,4,17,5,4,2,51,15,4
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5373|PARE-5373_C_1744_T,20,25,1,6,4,3,3,41,9,3
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5381|PARE-5381_G_495_C,3,3,1,3,0,1,3,1,1,0
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5381|PARE-5381_T_654_C,3,6,1,4,0,1,4,2,0,2
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5381|PARE-5381_C_684_T,4,6,1,5,0,1,8,3,0,3
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5381|PARE-5381_A_1266_G,0,2,2,0,0,1,2,2,0,0
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5381|PARE-5381_T_1368_G,5,2,3,2,1,2,3,2,2,5
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_117_C,0,0,0,1,2,0,4,1,1,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_132_G,0,0,0,1,2,0,2,0,1,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_168_C,0,0,0,0,1,1,5,1,1,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_171_T,0,0,0,0,1,1,5,1,1,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_174_T,0,0,0,0,1,1,5,1,1,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_406_G,2,4,3,0,1,0,7,4,3,3
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_408_T,2,4,3,0,1,0,7,4,3,3
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_522_T,0,0,2,2,4,0,6,4,2,2
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_525_C,0,0,3,2,5,0,7,4,2,4
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_534_A,0,1,2,0,3,1,10,0,3,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_567_G,1,1,3,2,4,0,4,14,1,6
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_576_G,3,1,2,1,4,6,21,0,6,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_732_C,11,8,8,12,13,18,51,14,9,12
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_G_834_C,3,3,1,0,3,2,11,1,3,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_837_T,3,3,1,0,4,2,12,1,4,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_867_C,1,4,2,0,3,3,13,1,3,2
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_912_C,0,4,2,1,5,1,1,3,1,5
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_915_G,0,4,2,1,6,1,1,3,1,5
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_919_C,1,5,2,1,8,1,1,3,1,5
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_957_G,0,0,0,3,2,4,9,2,4,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_G_963_A,0,0,1,3,1,4,12,2,4,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_G_966_A,0,0,1,3,1,4,12,3,4,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_G_1023_A,2,3,3,1,7,3,4,11,0,5
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1041_A,1,4,2,1,2,3,4,8,0,3
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1099_C,0,4,0,0,1,2,3,2,0,2
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_A_1107_G,0,4,0,0,1,1,1,0,0,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1134_C,0,2,0,0,1,1,0,0,0,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1182_C,5,0,1,3,3,5,16,5,8,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1224_T,3,0,0,1,0,0,5,0,2,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1233_T,2,0,0,1,0,0,4,0,2,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1245_C,0,0,0,0,0,0,1,1,1,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_G_1317_A,0,0,0,1,0,0,2,2,0,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1429_C,0,0,0,0,0,2,2,0,0,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1479_T,1,1,0,0,0,1,0,1,0,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1518_C,1,2,2,0,1,3,4,2,1,2
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1527_T,1,0,0,0,0,1,4,1,1,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1725_T,2,0,0,0,1,1,0,4,0,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_C_1765_T,1,0,0,0,4,1,10,3,4,1
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5382|PARE-5382_T_1851_C,0,1,0,0,0,0,3,0,1,0
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_A_486_C,5,2,4,6,0,0,2,3,1,2
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_T_654_C,7,8,4,17,0,2,11,9,3,0
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_C_684_T,8,10,3,12,0,2,13,7,2,3
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_G_828_C,0,1,1,3,0,0,0,0,0,0
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_C_1182_T,3,1,3,4,1,2,3,1,0,2
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_G_1347_A,11,3,2,8,0,2,6,2,2,1
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_A_1380_G,5,3,1,4,0,1,5,1,2,1
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_C_1527_T,0,0,1,0,0,0,3,0,0,2
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|MEG_5393|PARE-5393_A_1569_G,2,0,0,1,0,0,1,0,0,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_483_C,3,3,2,5,3,2,4,4,0,7
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_492_C,12,4,3,9,6,10,36,8,13,10
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_A_534_T,1,2,1,3,0,1,0,1,0,4
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_580_C,3,0,0,0,2,2,6,4,3,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_588_C,1,0,0,0,2,1,4,2,2,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_G_702_A,0,0,0,0,3,1,3,5,0,4
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_732_C,2,6,3,1,6,6,15,12,3,11
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_G_838_A,2,5,20,2,11,12,1,5,13,15
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_843_C,9,2,5,1,5,7,47,7,10,3
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_897_C,6,1,5,4,9,4,56,13,10,15
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_912_C,0,1,0,1,2,3,3,7,0,10
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_A_915_G,0,1,0,0,2,3,3,4,0,10
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_919_T,5,1,3,3,6,2,50,3,11,4
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_G_999_C,4,5,3,7,7,4,30,5,14,3
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_A_1023_G,2,3,1,6,3,2,15,2,12,1
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1041_A,1,6,1,1,4,3,9,8,0,2
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1095_G,1,5,0,1,3,3,8,8,2,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_A_1098_G,1,5,0,1,3,3,8,8,0,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1149_T,0,0,0,0,1,0,7,3,0,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1209_C,0,3,1,1,0,2,7,1,2,2
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1224_T,0,3,2,2,1,5,13,7,2,2
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_G_1239_A,1,3,4,2,3,6,17,8,5,6
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1263_T,0,1,1,1,3,4,24,4,8,1
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1350_T,5,5,1,6,7,5,4,9,1,6
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1371_C,6,7,2,5,6,4,5,8,1,6
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1386_T,5,8,2,3,5,3,5,9,1,7
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1446_C,9,0,7,2,5,9,36,4,11,2
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_T_1527_C,2,3,3,4,3,3,3,10,1,15
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|MEG_5394|PAREF-5394_C_1725_T,3,3,2,2,1,1,4,5,0,6
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_C_12_A,10,3,1,1,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_A_223_C,0,0,0,0,0,3,50,7,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_T_428_G,0,0,0,0,0,11,45,7,0,3
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_T_719_A,0,0,0,0,0,11,77,8,0,1
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_G_916_T,36,7,7,9,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_G_954_T,36,8,8,10,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_G_1071_A,0,0,0,0,0,12,60,7,0,2
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_A_1088_T,39,9,9,4,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_C_1212_A,0,0,0,0,0,16,57,8,0,1
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_G_1467_A,35,5,8,5,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_C_1779_A,17,7,6,5,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_C_2048_A,12,3,4,2,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY|MEG_5396|PARY-5396_C_2069_A,0,0,0,0,0,2,17,1,0,0
MEG_5402|Drugs|betalactams|Penicillin_binding_protein|PBP2|MEG_5402|PBP2-5402_T_1525_C,1,3,2,0,0,0,0,0,0,0
MEG_5402|Drugs|betalactams|Penicillin_binding_protein|PBP2|MEG_5402|PBP2-5402_T_1681_G,1,1,5,0,0,0,0,0,0,0
MEG_5404|Drugs|betalactams|Penicillin_binding_protein|PBP2|MEG_5404|PBP2-5404_A_474_G,0,7,4,0,0,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_T_372_C,0,0,0,0,0,0,42,17,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_C_427_G,10,5,2,13,9,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_442_T,11,5,3,14,10,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_537_C,8,6,8,28,9,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_1344_T,18,3,7,44,14,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_1522_A,0,0,0,0,0,0,54,10,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_A_1758_T,10,3,7,23,8,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_A_1784_G,0,0,0,0,0,0,51,22,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_1837_T,11,4,6,26,10,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_A_2046_G,0,0,0,0,0,0,30,15,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_G_2170_A,7,2,5,18,6,0,0,0,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_C_2209_G,0,0,0,0,0,0,37,11,0,0
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA|MEG_5410|PBRA-5410_T_2261_C,6,2,5,19,4,0,0,0,0,0
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_G_90_C,9,3,3,14,0,0,0,0,0,0
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_C_220_T,0,0,0,0,0,10,0,1,0,3
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_C_223_G,0,0,0,0,0,10,0,1,0,3
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_T_287_C,6,5,6,9,0,0,0,0,0,0
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_G_331_C,0,0,0,0,0,9,2,1,0,1
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_G_425_C,0,0,0,0,0,8,1,0,0,1
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_T_443_A,0,0,0,0,0,9,1,0,0,3
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_T_474_G,0,0,0,0,0,11,1,1,0,2
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_G_540_A,0,0,0,0,0,10,1,1,0,4
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_T_728_A,0,0,0,0,0,9,2,0,0,2
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB|MEG_5411|PBRB-5411_T_801_G,5,2,6,12,0,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_A_18_T,0,0,0,0,0,1,12,0,3,1
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_A_245_C,86,1,4,4,3,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_G_265_C,0,0,0,0,0,0,21,4,4,4
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_C_307_T,82,3,2,5,3,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_G_362_C,0,0,0,0,0,3,27,6,7,4
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_C_450_G,91,1,5,2,4,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_T_508_C,92,0,4,2,2,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD|MEG_5412|PBRD-5412_G_672_A,62,1,3,0,3,0,0,0,0,0
